Recording ID,Timestamp,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Shot Type
7,74673714,0.0771,-0.6792,1.0327,86.18,-2.38,21.85,Stationary
7,74733714,0.0269,-0.5000,0.9478,101.75,-1.16,27.28,Stationary
7,74793714,-0.0020,-0.4209,0.8350,99.43,11.72,23.86,Stationary
7,74853715,-0.0576,-0.2900,0.6113,87.89,-2.93,20.87,Stationary
7,74913715,-0.1245,-0.0957,0.4067,41.20,4.15,8.06,Stationary
7,74973715,-0.0542,-0.0903,0.3765,-32.29,7.02,-6.84,Stationary
7,75033713,0.0029,-0.2534,0.6514,-93.69,-25.02,-8.61,Stationary
7,75093713,-0.0332,-0.6118,0.9180,-124.63,-36.50,-8.06,Stationary
7,75153713,0.0039,-0.7681,1.0591,-123.29,-59.08,-6.41,Stationary
7,75213713,-0.0781,-0.9893,1.1738,-87.46,-21.06,-12.39,Stationary
7,75273712,0.0063,-0.9692,1.3296,-27.04,-7.02,-11.17,Stationary
7,75333712,0.0615,-0.8975,1.3315,24.96,11.60,-4.15,Stationary
7,75393714,0.0396,-0.8066,1.3086,74.52,-9.77,9.89,Stationary
7,75453713,0.0020,-0.6123,1.2607,100.10,18.07,15.69,Stationary
7,75513713,0.0469,-0.4746,1.1797,120.18,-3.60,19.41,Stationary
7,75573714,-0.0210,-0.3809,1.1587,127.32,-17.03,18.86,Stationary
7,75633713,-0.0645,-0.2910,1.0522,114.01,-16.97,13.92,Stationary
7,75693714,0.0469,-0.1436,0.9531,87.59,-17.88,2.38,Stationary
7,75753715,0.0029,0.0024,0.9082,61.46,-38.02,3.05,Stationary
8,77673715,-0.0708,-0.1621,1.0605,-6.10,-6.71,-12.27,Stationary
8,77733714,-0.0479,-0.1558,1.0767,-3.72,-16.42,-8.97,Stationary
8,77793714,-0.0767,-0.1523,1.0928,-4.33,-15.75,-9.52,Stationary
8,77853712,-0.0610,-0.1646,1.1079,-5.00,-5.98,-10.62,Stationary
8,77913714,-0.0391,-0.1816,1.1406,-0.49,-15.50,-5.86,Stationary
8,77973713,-0.0830,-0.1968,1.2007,11.66,-16.72,-5.37,Stationary
8,78033714,-0.0552,-0.1323,1.2354,24.72,-8.48,-5.19,Stationary
8,78093714,-0.0410,-0.0605,1.1855,33.94,-25.33,-2.38,Stationary
8,78153714,-0.0615,-0.0791,1.0986,37.66,-16.78,-2.01,Stationary
8,78213713,-0.2451,-0.0269,1.0264,36.80,18.49,-12.27,Stationary
8,78273713,-0.0454,-0.0176,0.9126,32.35,2.69,-7.02,Stationary
8,78333714,0.0127,0.0151,0.8975,26.43,-22.83,3.42,Stationary
8,78393713,-0.3350,0.0039,0.8735,4.94,34.36,-7.93,Stationary
8,78453715,-0.0981,0.0264,1.0771,-8.61,-15.14,-0.31,Stationary
8,78513713,-0.1079,-0.0811,1.1270,-13.98,-4.09,5.92,Stationary
8,78573715,-0.0781,0.0332,1.1616,5.25,-42.30,8.30,Stationary
8,78633714,-0.1611,0.0977,1.1255,12.39,-22.64,2.32,Stationary
8,78693713,-0.1191,0.1172,1.0308,11.72,-6.23,-2.32,Stationary
8,78753713,-0.0894,0.1284,1.0132,13.85,-26.25,-0.55,Stationary
8,78813715,-0.0933,0.1226,1.0908,19.29,-25.94,2.08,Stationary
8,78873712,-0.0469,0.1152,1.1899,36.38,-29.11,3.97,Stationary
8,78933713,-0.0601,0.1890,1.0845,55.97,-33.26,5.31,Stationary
8,78993714,-0.0850,0.2397,0.8604,56.21,-22.40,5.68,Stationary
8,79053714,-0.1030,0.2930,0.6484,29.79,-2.87,2.99,Stationary
8,79113714,-0.0918,0.2866,0.5601,-18.98,-2.14,-4.15,Stationary
8,79173714,-0.0293,0.2085,0.5938,-66.22,-16.42,-12.63,Stationary
8,79233714,0.0044,0.1055,0.6748,-99.79,-24.17,-16.97,Stationary
8,79293713,-0.0024,0.0093,0.6997,-120.30,-17.64,-18.49,Stationary
8,79353714,0.0283,-0.1533,0.7817,-132.93,-33.57,-8.00,Stationary
8,79413714,-0.0400,-0.3516,1.0928,-150.70,-44.86,2.32,Stationary
8,79473714,-0.0659,-0.8564,1.3853,-158.63,-22.03,7.26,Stationary
8,79533715,0.0474,-1.0024,1.3032,-111.69,-61.58,13.61,Stationary
8,79593714,0.0176,-0.9414,1.4297,-72.81,-20.94,6.84,Stationary
8,79653714,0.1797,-1.0381,1.5864,-12.94,9.77,0.43,Stationary
8,79713714,0.1338,-0.8428,1.6191,75.87,6.10,12.02,Stationary
8,79773714,0.0596,-0.6313,1.5088,131.41,19.96,19.17,Stationary
8,79833714,0.0786,-0.4443,1.3857,166.02,8.42,24.66,Stationary
8,79893712,-0.0298,-0.2290,1.1406,169.74,-0.73,22.71,Stationary
8,79953714,0.0176,-0.0781,0.8657,146.73,-16.48,15.69,Stationary
8,80013714,0.0093,-0.0186,0.6626,109.80,-13.31,10.68,Stationary
8,80073712,-0.0083,0.1250,0.5293,69.89,-0.43,8.79,Stationary
8,80133712,-0.0298,0.1655,0.5137,28.26,-3.48,7.39,Stationary
8,80193712,0.0073,0.1973,0.6885,-5.31,-32.59,4.46,Stationary
8,80253712,0.0215,0.2285,0.9028,-27.04,-30.52,-1.10,Stationary
8,80313715,-0.0093,0.2471,1.0088,-33.69,-27.34,-6.35,Stationary
8,80373714,-0.0410,0.2388,1.1152,-29.91,-15.08,-12.21,Stationary
8,80433712,-0.0430,0.1992,1.1528,-18.01,-9.40,-16.30,Stationary
8,80493713,-0.0742,0.1567,1.0762,-5.98,-5.92,-14.65,Stationary
8,80553712,-0.0454,0.1855,0.9980,2.08,-17.33,-7.93,Stationary
8,80613713,-0.0454,0.2236,1.0103,0.12,-20.14,0.24,Stationary
9,93753715,-0.1636,-0.2090,1.0449,-1.89,-15.50,2.93,Stationary
9,93813715,-0.1782,-0.2046,1.0137,2.32,-24.29,4.46,Stationary
9,93873715,-0.1865,-0.1870,1.0410,1.40,-6.90,0.85,Stationary
9,93933714,-0.1611,-0.1709,1.0376,-3.36,-4.46,2.56,Stationary
9,93993714,-0.1675,-0.2339,1.1304,1.22,-23.44,6.47,Stationary
9,94053712,-0.0337,-0.1919,1.2637,17.21,-21.30,4.21,Stationary
9,94113714,0.0503,-0.0654,1.1685,33.63,-23.38,3.85,Stationary
9,94173714,0.0425,-0.1016,1.0698,50.60,-42.60,12.45,Stationary
9,94233715,-0.7544,-0.1875,0.9741,40.77,93.57,-7.26,Stationary
9,94293714,0.0464,-0.0625,0.9751,19.71,20.20,-9.03,Stationary
9,94353715,0.0713,-0.0762,0.8081,14.47,-61.89,-0.06,Stationary
9,94413713,-0.0474,-0.0654,1.0903,0.12,-21.00,-2.81,Stationary
9,94473715,0.0288,-0.0381,1.2695,-4.70,-18.43,-15.50,Stationary
9,94533713,-0.1006,-0.0322,1.4082,13.67,-31.25,-24.54,Stationary
9,94593713,-0.0815,-0.0024,1.3447,32.47,-17.40,-30.33,Stationary
9,94653714,-0.2017,0.0737,1.1211,49.50,-26.43,-30.09,Stationary
9,94713714,-0.1782,0.1123,0.8101,42.79,-12.63,-24.60,Stationary
9,94773712,-0.1011,0.0952,0.5654,16.60,-5.55,-7.51,Stationary
9,94833715,-0.1313,0.0630,0.7505,-22.03,-22.22,8.06,Stationary
9,94893714,-0.0952,0.0396,1.2490,-54.02,0.98,-0.06,Stationary
9,94953713,-0.0547,0.0425,1.4561,-29.91,-0.37,-10.01,Stationary
9,95013715,-0.0649,0.1392,1.3662,18.25,-21.30,1.89,Stationary
9,95073713,-0.0488,0.2339,1.1191,40.59,-22.16,14.59,Stationary
9,95133714,-0.0449,0.1597,0.8530,29.66,-10.44,19.10,Stationary
9,95193715,-0.0635,0.0391,0.7075,-1.22,-3.17,13.00,Stationary
9,95253714,0.0054,0.0327,0.8164,-31.43,-3.78,5.31,Stationary
9,95313714,0.0708,0.0786,1.2456,-39.49,-16.54,1.46,Stationary
9,95373714,-0.0308,0.1089,1.4189,-24.35,-25.02,-5.98,Stationary
9,95433713,-0.0674,0.0908,1.2441,-0.79,-12.39,-6.35,Stationary
9,95493715,-0.0640,0.1025,0.9927,16.36,-15.69,8.48,Stationary
9,95553715,-0.0737,0.0884,0.8774,7.32,-15.75,18.86,Stationary
9,95613714,-0.0454,0.0601,0.9009,-18.43,-7.93,15.56,Stationary
9,95673715,-0.0508,0.0293,1.0698,-38.82,-0.73,7.02,Stationary
9,95733712,-0.0254,0.0078,1.2241,-40.34,-0.85,0.18,Stationary
9,95793714,-0.0269,0.0225,1.3105,-12.82,-11.11,-1.46,Stationary
9,95853715,-0.0542,0.0615,1.2231,20.94,-23.68,5.86,Stationary
9,95913713,-0.0786,0.0850,1.0176,26.98,-25.63,10.93,Stationary
9,95973714,-0.0898,0.0361,0.8193,3.97,-3.54,4.03,Stationary
9,96033712,-0.0698,-0.0112,0.8408,-20.20,-7.63,-1.40,Stationary
9,96093714,-0.0601,-0.0254,1.1704,-30.88,-10.74,-8.18,Stationary
9,96153712,-0.0796,-0.0361,1.3682,-14.04,-2.08,-12.39,Stationary
9,96213715,-0.0542,0.0244,1.2676,15.93,-1.95,-4.88,Stationary
9,96273713,-0.0479,0.0938,1.0303,25.33,-22.64,10.01,Stationary
9,96333712,-0.0938,0.0317,0.8687,9.22,-18.19,13.67,Stationary
9,96393715,-0.1001,-0.0483,0.8325,-13.49,-14.47,7.02,Stationary
9,96453714,-0.0972,-0.0332,1.0137,-28.99,-15.38,-0.31,Stationary
9,96513712,-0.0752,-0.0225,1.3145,-27.47,-12.33,-5.19,Stationary
9,96573713,-0.0698,0.0024,1.2969,-7.57,-4.88,-5.43,Stationary
9,96633715,-0.0674,0.0459,1.1372,18.74,-16.17,3.54,Stationary
9,96693715,-0.0898,0.0425,0.9346,15.62,-14.65,9.09,Stationary
10,98253712,-0.0391,-0.0923,1.0532,-2.32,-12.94,-5.74,Stationary
10,98313714,-0.0381,-0.0801,1.0723,-5.00,-17.70,-5.00,Stationary
10,98373712,-0.0024,-0.0952,1.0283,-2.93,-43.40,3.48,Stationary
10,98433713,0.0234,-0.0674,1.0928,2.38,-49.13,11.78,Stationary
10,98493715,0.0410,0.0020,1.1323,3.78,-40.16,11.60,Stationary
10,98553715,0.1489,-0.0410,1.1230,8.67,-7.63,1.46,Stationary
10,98613713,-0.0825,-0.0972,0.6387,16.17,59.88,-13.24,Stationary
10,98673715,0.2920,-0.0376,1.0366,3.78,-80.44,-8.36,Stationary
10,98733712,0.2510,-0.2104,0.7676,-14.47,-45.96,2.62,Stationary
10,98793713,-0.1450,0.0205,0.6694,-7.69,-60.79,7.39,Stationary
10,98853715,-0.0547,-0.0107,0.7935,-40.59,-20.39,6.77,Stationary
10,98913712,0.1890,-0.2061,1.0093,-58.53,-40.59,5.25,Stationary
10,98973714,0.1289,-0.4053,1.3896,-45.53,-33.51,-5.00,Stationary
10,99033715,0.3662,-0.4756,2.1626,-17.88,-2.26,-12.82,Stationary
10,99093713,0.4561,-0.5039,1.9004,57.74,-25.82,-4.39,Stationary
10,99153714,0.0962,-0.1240,1.2720,115.30,-15.69,-7.26,Stationary
10,99213714,-0.2026,-0.0078,0.5249,91.00,30.03,-18.55,Stationary
10,99273715,-0.1870,0.0825,0.2363,22.58,11.17,-20.75,Stationary
10,99333713,-0.1509,0.1221,0.6484,-50.90,-50.78,-16.48,Stationary
10,99393713,0.2451,-0.0801,1.3867,-51.45,-20.63,-9.83,Stationary
10,99453714,0.1650,-0.1152,1.4551,26.86,-10.74,-1.95,Stationary
10,99513714,0.0713,0.0093,0.9668,60.55,7.63,2.87,Stationary
10,99573712,-0.0981,0.0532,0.4634,27.16,8.73,8.91,Stationary
10,99633714,-0.1060,0.0610,0.1919,-40.77,3.72,5.86,Stationary
10,99693715,-0.0146,-0.0713,0.3032,-104.37,-9.09,1.83,Stationary
10,99753714,0.1011,-0.2969,0.5649,-155.09,-28.32,7.20,Stationary
10,99813714,0.2280,-0.5366,0.9414,-203.43,-54.87,21.00,Stationary
10,99873714,0.2642,-1.0923,1.2910,-232.06,-41.50,27.22,Stationary
10,99933714,-2.6201,2.2920,-1.2559,88.93,321.59,-96.37,Stationary
10,99993715,-0.1455,-0.6792,0.6807,23.56,177.19,-46.94,Stationary
10,100053713,0.1250,-0.3940,0.6401,-44.62,-12.45,7.63,Stationary
10,100113714,-0.4443,-0.3271,0.8228,22.22,-4.94,-7.20,Stationary
10,100173714,-0.0771,-0.7202,0.7358,-6.96,2.26,-1.22,Stationary
10,100233715,0.1016,-0.6919,0.9170,-6.65,-4.15,1.28,Stationary
10,100293715,0.1655,-1.1045,1.2139,7.45,-25.63,4.94,Stationary
10,100353712,0.2397,-1.0669,1.4785,93.63,21.61,-4.15,Stationary
10,100413712,0.1069,-0.8169,1.3462,162.60,18.98,-7.14,Stationary
10,100473715,0.1514,-0.4922,1.1934,192.63,-36.44,-6.16,Stationary
10,100533712,0.0796,-0.2783,0.8599,193.30,-26.79,-10.74,Stationary
10,100593713,-0.0059,-0.0312,0.5615,168.21,-21.00,-12.82,Stationary
10,100653714,-0.0767,0.3667,0.5107,120.67,-8.97,-14.71,Stationary
10,100713714,-0.0830,0.4072,0.4951,62.19,-8.54,-18.31,Stationary
10,100773714,-0.0649,0.4531,0.5933,2.08,-3.30,-10.93,Stationary
10,100833714,0.0098,0.4092,0.7168,-41.14,13.79,-3.66,Stationary
10,100893715,0.0327,0.3921,0.9556,-62.87,8.42,3.78,Stationary
10,100953714,0.0269,0.1660,1.1196,-64.94,15.87,7.63,Stationary
10,101013713,-0.0205,0.0928,1.1953,-45.23,3.36,13.00,Stationary
10,101073712,-0.0391,0.1318,1.1914,-25.39,-11.35,21.73,Stationary
10,101133712,-0.0137,0.2153,1.2847,-19.59,-11.29,26.55,Stationary
10,101193712,0.0024,0.2046,1.3667,-31.62,11.96,25.63,Stationary
11,103713713,-0.2388,-0.1772,1.0454,-6.23,-14.16,4.39,Stationary
11,103773712,-0.2134,-0.1758,1.0220,-6.53,-13.85,2.81,Stationary
11,103833714,-0.1680,-0.0967,0.9517,-11.66,-29.11,2.81,Stationary
11,103893715,-0.2354,-0.1089,0.9185,-26.55,-15.14,-0.67,Stationary
11,103953714,-0.0498,-0.2070,0.9292,-32.90,-47.12,5.00,Stationary
11,104013712,-0.0400,-0.3276,1.0200,-34.97,-20.32,-0.79,Stationary
11,104073714,-0.1226,-0.3413,1.0820,-35.16,44.25,-19.78,Stationary
11,104133713,-0.0010,-0.3701,0.9927,-31.68,5.80,-27.59,Stationary
11,104193715,-0.4341,-0.2988,0.8442,-35.10,39.73,-43.88,Stationary
11,104253713,-0.1289,-0.5234,0.9697,-52.25,-22.28,-39.86,Stationary
11,104313714,-0.1797,-0.7578,1.1992,-37.90,2.99,-29.42,Stationary
11,104373712,-0.2012,-0.6665,1.2710,1.65,-22.77,-14.04,Stationary
11,104433714,-0.1812,-0.5308,1.0649,31.98,-22.40,-1.46,Stationary
11,104493714,-0.1704,-0.3779,0.9604,37.90,-29.48,6.77,Stationary
11,104553714,-0.1895,-0.3706,0.8896,21.06,-15.75,7.45,Stationary
11,104613714,-0.2065,-0.3608,0.8721,-0.55,-12.51,3.66,Stationary
11,104673714,-0.2026,-0.4346,0.9272,-15.38,-17.27,-1.71,Stationary
11,104733714,-0.1592,-0.4653,0.9224,-25.15,-21.79,-6.04,Stationary
11,104793714,-0.1177,-0.5151,0.9692,-16.66,-39.49,-1.89,Stationary
11,104853712,-0.0605,-0.5098,1.0903,-2.75,-28.87,3.72,Stationary
11,104913715,-0.1035,-0.5303,1.2388,19.96,-21.42,6.71,Stationary
11,104973714,-0.0361,-0.4858,1.3408,58.04,-23.32,13.00,Stationary
11,105033713,-0.0332,-0.3574,1.3345,100.71,-25.70,17.03,Stationary
11,105093714,-0.0996,-0.2563,1.2456,125.92,23.80,16.05,Stationary
11,105153714,-0.1318,-0.1821,1.1338,145.69,-13.79,22.28,Stationary
11,105213713,-0.1201,0.0508,1.1436,148.80,-44.68,19.71,Stationary
11,105273714,0.0029,0.1055,0.9893,131.53,-45.10,8.91,Stationary
11,105333715,-0.0171,0.2637,0.8647,110.66,-28.08,2.01,Stationary
11,105393713,0.0161,0.3345,0.6562,79.59,3.30,-3.23,Stationary
11,105453713,-0.0693,0.4170,0.5234,45.10,-6.90,-3.17,Stationary
11,105513712,-0.0723,0.4272,0.5117,9.16,-15.14,-2.26,Stationary
11,105573713,-0.0151,0.4487,0.6489,-22.64,-22.77,-0.73,Stationary
11,105633713,0.0527,0.4839,0.9883,-48.10,-12.63,-1.83,Stationary
11,105693714,0.0122,0.4907,1.2256,-55.11,-0.67,-7.75,Stationary
11,105753713,-0.0903,0.4600,1.2480,-34.24,2.81,-13.00,Stationary
11,105813712,-0.1416,0.4365,1.1401,0.12,8.73,-13.55,Stationary
11,105873713,-0.1475,0.4404,0.8750,21.61,-5.74,-5.74,Stationary
11,105933713,-0.1592,0.4331,0.7041,14.40,-9.28,-1.34,Stationary
11,105993713,-0.1177,0.4087,0.6841,-13.98,-7.14,-0.18,Stationary
11,106053713,-0.0825,0.4233,0.8667,-45.04,-23.38,-0.61,Stationary
11,106113714,-0.1138,0.4170,1.2285,-53.47,-15.87,-3.48,Stationary
11,106173715,-0.1533,0.2969,1.3477,-24.11,18.01,-8.24,Stationary
11,106233714,-0.1694,0.3188,1.1821,24.11,-29.36,1.95,Stationary
11,106293715,-0.1548,0.3516,0.9341,42.48,-23.56,8.61,Stationary
11,106353713,-0.1006,0.3774,0.7500,27.59,-15.56,10.93,Stationary
11,106413715,-0.1309,0.3789,0.7104,-6.65,-2.14,6.71,Stationary
11,106473714,-0.1040,0.3872,0.8340,-41.99,-12.15,0.18,Stationary
11,106533713,-0.1021,0.3223,1.0342,-58.72,-18.37,-6.90,Stationary
11,106593715,-0.1211,0.2842,1.1528,-50.72,-4.21,-12.27,Stationary
11,106653714,-0.1724,0.2036,1.0845,-32.53,5.31,-12.51,Stationary
12,112233715,-0.1577,0.1113,1.1533,3.66,-22.22,0.79,Stationary
12,112293714,-0.0962,0.1982,1.1548,-12.39,9.03,1.46,Stationary
12,112353715,-0.0347,0.1274,1.1045,-15.08,-4.09,7.63,Stationary
12,112413713,-0.1597,0.0991,1.0835,-0.18,-51.76,16.17,Stationary
12,112473715,-0.1411,0.1416,1.1758,10.25,-30.40,9.58,Stationary
12,112533715,-0.0415,0.1489,1.1465,16.17,-48.58,4.94,Stationary
12,112593715,-0.1733,0.2017,1.2104,19.04,-37.35,1.65,Stationary
12,112653712,-0.0518,0.1167,1.1260,16.85,-28.93,-3.60,Stationary
12,112713714,-0.1230,0.1904,0.9937,9.77,-8.54,-15.08,Stationary
12,112773713,-0.1631,0.1646,0.8657,3.85,5.92,-21.06,Stationary
12,112833714,-0.0825,0.1445,0.7144,-0.37,-18.62,-11.72,Stationary
12,112893714,-0.1387,0.1553,0.7505,-6.35,-27.71,1.53,Stationary
12,112953714,-0.1143,0.1904,1.0908,-23.32,-5.00,2.69,Stationary
12,113013713,-0.0981,0.1621,1.2480,-32.29,2.20,-0.43,Stationary
12,113073714,-0.1025,0.1235,1.3354,-21.42,-11.90,3.05,Stationary
12,113133712,-0.1040,0.0933,1.2744,7.51,0.61,2.01,Stationary
12,113193713,-0.1016,0.2246,1.1035,41.26,-9.22,12.94,Stationary
12,113253712,-0.1094,0.2446,0.9155,46.08,-9.89,23.44,Stationary
12,113313713,-0.1299,0.2085,0.7310,11.23,16.17,19.53,Stationary
12,113373715,-0.1494,0.1646,0.7388,-35.40,0.37,7.81,Stationary
12,113433714,-0.0957,0.1914,1.0991,-60.49,-19.84,-2.99,Stationary
12,113493712,-0.1064,0.0938,1.3413,-42.85,7.14,-16.24,Stationary
12,113553713,-0.1519,0.1201,1.2568,3.48,-2.62,-15.75,Stationary
12,113613714,-0.1797,0.1582,1.0825,28.75,-20.14,-4.58,Stationary
12,113673713,-0.1597,0.1812,0.8579,12.02,-5.74,1.77,Stationary
12,113733715,-0.1133,0.1357,0.7417,-19.35,1.59,6.16,Stationary
12,113793714,-0.1431,0.1201,1.0029,-41.87,-27.59,10.68,Stationary
12,113853714,-0.1543,0.0488,1.3491,-45.78,5.37,2.26,Stationary
12,113913715,-0.1694,-0.0020,1.4243,4.03,-27.10,5.74,Stationary
12,113973714,-0.1943,0.0894,1.2085,49.44,-32.59,9.58,Stationary
12,114033714,-0.1577,0.1562,0.8687,50.66,-2.38,10.93,Stationary
12,114093714,-0.1616,0.1670,0.7427,15.75,-6.35,10.13,Stationary
12,114153714,-0.1499,0.1377,0.8462,-20.51,-20.81,3.54,Stationary
12,114213715,-0.1748,0.1187,1.2119,-32.90,-19.23,-6.47,Stationary
12,114273715,-0.2026,0.0923,1.3491,-12.15,-0.24,-12.76,Stationary
12,114333713,-0.1914,0.1431,1.1729,16.60,-3.97,-4.15,Stationary
12,114393713,-0.1787,0.1831,0.9487,22.95,-5.92,8.00,Stationary
12,114453715,-0.1904,0.1660,0.8247,-1.22,1.53,10.99,Stationary
12,114513712,-0.1694,0.1089,0.8516,-32.10,-7.57,8.97,Stationary
12,114573712,-0.2021,0.1489,1.1919,-38.94,-32.29,10.13,Stationary
12,114633714,-0.1592,0.1958,1.3525,-24.78,-2.69,2.32,Stationary
12,114693715,-0.1807,0.1558,1.1729,13.67,-1.83,1.34,Stationary
12,114753714,-0.1982,0.2114,0.9331,28.87,3.05,3.66,Stationary
12,114813714,-0.1958,0.1992,0.7686,15.26,-4.33,5.19,Stationary
12,114873714,-0.1792,0.1865,0.8413,-11.23,-28.63,4.46,Stationary
12,114933713,-0.1289,0.1216,1.1157,-27.89,-49.56,-0.61,Stationary
12,114993715,-0.1138,0.0352,1.3013,-25.70,-24.29,-10.50,Stationary
12,115053715,-0.1128,-0.0049,1.1460,-7.20,-15.26,-12.94,Stationary
12,115113715,-0.1318,0.0752,0.9067,7.69,-29.05,-3.97,Stationary
12,115173712,-0.2090,0.1616,1.0078,-2.93,-39.18,2.56,Stationary
13,117333714,-0.1699,0.1650,1.0835,-5.07,-0.85,1.53,Stationary
13,117393714,-0.0527,0.2061,1.1714,-19.35,13.37,-0.85,Stationary
13,117453714,0.0718,0.1562,1.0815,-39.06,47.61,3.60,Stationary
13,117513714,-0.0327,0.0752,0.9629,-42.72,22.22,23.19,Stationary
13,117573713,-0.0376,-0.0156,0.9189,-32.65,-93.51,40.89,Stationary
13,117633714,-0.1963,-0.0513,0.8989,-48.22,-37.84,35.83,Stationary
13,117693712,-0.0493,-0.1152,0.8804,-63.42,-43.40,29.60,Stationary
13,117753713,-0.2192,-0.1924,0.9321,-65.73,-47.49,18.43,Stationary
13,117813715,-0.2202,-0.2656,1.0903,-69.64,8.42,-3.72,Stationary
13,117873715,-0.2407,-0.3945,1.1104,-63.78,-2.50,-17.64,Stationary
13,117933715,-0.3188,-0.5366,1.2051,-43.15,5.43,-23.19,Stationary
13,117993714,-0.2134,-0.5405,1.2822,-19.23,-4.33,-23.68,Stationary
13,118053714,-0.2241,-0.4307,1.1636,7.39,17.40,-20.81,Stationary
13,118113714,-0.1621,-0.3091,1.0596,30.64,-16.05,-4.09,Stationary
13,118173713,-0.1353,-0.2344,1.0166,31.56,-31.86,12.88,Stationary
13,118233714,-0.1245,-0.2402,0.9751,26.79,-27.95,24.11,Stationary
13,118293714,-0.1484,-0.2041,1.0239,17.33,-21.79,28.14,Stationary
13,118353715,-0.1738,-0.2305,1.0615,8.36,-22.40,25.39,Stationary
13,118413714,-0.1626,-0.2256,1.0190,5.55,-11.11,16.78,Stationary
13,118473715,-0.1084,-0.1953,1.0503,6.90,-4.21,7.02,Stationary
13,118533714,-0.0923,-0.2080,1.1201,9.28,-5.74,3.78,Stationary
13,118593715,-0.0767,-0.1807,1.0781,13.00,-4.70,3.85,Stationary
13,118653714,-0.1191,-0.1489,0.9902,15.26,-13.61,4.33,Stationary
13,118713715,-0.1543,-0.1274,0.9565,8.91,-3.23,1.10,Stationary
13,118773715,-0.1338,-0.1401,0.9761,-1.83,-6.96,-0.12,Stationary
13,118833715,-0.1333,-0.1787,1.0298,-11.90,-8.42,-1.22,Stationary
13,118893714,-0.1235,-0.2114,1.0698,-14.04,-7.08,-2.01,Stationary
13,118953713,-0.1245,-0.2256,1.1001,-8.00,-13.85,0.06,Stationary
13,119013712,-0.1489,-0.1929,1.0908,-1.28,-16.85,2.93,Stationary
13,119073711,-0.1606,-0.1504,1.0615,0.00,-15.62,3.85,Stationary
13,119133712,-0.1475,-0.1494,1.0562,1.77,-16.97,3.48,Stationary
13,119193714,-0.1538,-0.1821,1.1694,5.98,-23.13,2.20,Stationary
13,119253715,-0.0962,-0.1694,1.1997,23.44,-29.36,3.54,Stationary
13,119313714,-0.1182,-0.1382,1.1890,41.87,-11.90,-0.37,Stationary
13,119373712,-0.1436,-0.0952,1.1567,53.71,-4.88,-2.26,Stationary
13,119433713,-0.1265,-0.0601,1.1299,61.40,14.40,-2.32,Stationary
13,119493714,-0.1831,0.0283,0.9995,62.81,20.08,0.92,Stationary
13,119553713,-0.1846,0.1406,0.8711,45.10,10.01,4.88,Stationary
13,119613714,-0.1597,0.1455,0.7666,15.62,10.13,6.41,Stationary
13,119673715,-0.1768,0.1362,0.8052,-14.53,-13.00,5.07,Stationary
13,119733715,-0.1763,0.0903,0.9448,-39.98,-25.82,-1.95,Stationary
13,119793714,-0.1558,0.0142,1.0825,-50.05,-26.73,-9.52,Stationary
13,119853714,-0.1724,-0.0273,1.1841,-42.72,-15.08,-14.04,Stationary
13,119913714,-0.1724,-0.0542,1.2886,-18.19,-27.47,-12.51,Stationary
13,119973715,-0.1689,-0.0107,1.2720,15.32,-23.74,-5.43,Stationary
13,120033714,-0.1821,0.0889,1.1455,38.64,-19.17,3.23,Stationary
13,120093714,-0.1870,0.1499,0.9902,40.10,-10.74,8.24,Stationary
13,120153712,-0.2065,0.1548,0.8521,20.51,-0.37,9.52,Stationary
13,120213714,-0.1816,0.1323,0.8281,-8.54,-8.06,8.54,Stationary
13,120273715,-0.1470,0.0757,0.9360,-33.08,-24.35,5.62,Stationary
14,121893714,-0.1714,-0.1465,1.0327,-2.14,-23.56,13.49,Stationary
14,121953714,-0.1694,-0.1548,1.0571,-0.98,-33.81,15.08,Stationary
14,122017613,-0.1953,-0.1440,1.0903,-1.34,-14.28,11.41,Stationary
14,122073713,-0.1929,-0.1343,1.1157,0.85,-12.15,12.27,Stationary
14,122133714,-0.1318,-0.0889,1.1392,6.16,-18.86,18.25,Stationary
14,122193714,-0.1416,-0.1279,1.1733,16.17,-33.39,17.88,Stationary
14,122253712,-0.1382,-0.0913,1.2261,23.86,-43.64,16.54,Stationary
14,122313715,-0.0073,-0.1274,1.1353,21.42,-23.62,9.58,Stationary
14,122373715,0.0205,-0.1548,1.0400,22.71,-15.50,4.03,Stationary
14,122433714,-0.0396,-0.1074,0.8599,21.24,39.61,-7.57,Stationary
14,122493714,-0.0234,-0.0425,0.8936,10.38,-12.15,-4.58,Stationary
14,122553712,-0.0688,-0.1548,0.9067,3.11,-40.16,3.78,Stationary
14,122613715,-0.0117,-0.0391,1.0576,-15.08,-25.88,2.87,Stationary
14,122673713,-0.0591,-0.1230,1.2700,-19.41,-16.72,-1.22,Stationary
14,122733713,-0.0620,-0.1050,1.3574,17.52,7.32,-20.94,Stationary
14,122793712,-0.1851,-0.0342,1.1357,50.48,19.10,-26.55,Stationary
14,122853713,-0.0996,0.1597,0.9351,53.96,-21.85,-10.93,Stationary
14,122913715,-0.2339,0.2568,0.8149,25.70,-9.28,-2.20,Stationary
14,122973715,-0.1841,0.1567,0.8345,-13.61,6.71,-2.56,Stationary
14,123033713,-0.0850,0.0591,1.0371,-38.64,-25.09,1.95,Stationary
