Recording ID,Timestamp,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Shot Type,Recording Key,Relative Timestamp,Acceleration Magnitude,Gyroscope Magnitude,Dynamic Acceleration
4,9631287739,-0.5754,0.5658,0.7203,-25.76,-13.23,-30.59,Cut,Cut_4,1312328,1.0816870573322028,42.12313616054721,0.08168705733220283
4,9631327726,-0.5541,0.5783,0.6712,-21.14,-14.35,-29.12,Cut,Cut_4,1352315,1.0449723154227581,38.74011486818282,0.04497231542275815
4,9631367719,-0.4912,0.6259,0.6317,-15.4,-16.94,-26.88,Cut,Cut_4,1392308,1.015910005856818,35.30804440917112,0.01591000585681801
4,9631407718,-0.4348,0.6529,0.6178,-12.53,-19.74,-24.36,Cut,Cut_4,1432307,0.9985020230325025,33.765042573644116,0.0014979769674975385
4,9631447749,-0.4011,0.6764,0.5966,-5.18,-20.3,-20.72,Cut,Cut_4,1472338,0.9870814201472947,29.46592608420784,0.01291857985270528
4,9631487720,-0.3748,0.6566,0.571,-7.35,-18.69,-16.87,Cut,Cut_4,1512309,0.9474384412720438,26.228524548666478,0.052561558727956204
4,9631527719,-0.3821,0.71,0.5373,2.03,-17.43,-12.67,Cut,Cut_4,1552308,0.9689126379607192,21.64381435884165,0.031087362039280753
4,9631567720,-0.3916,0.7027,0.5022,4.9,-12.25,-8.47,Cut,Cut_4,1592309,0.948336801985455,15.678437422141277,0.051663198014545
4,9631607720,-0.3828,0.7444,0.4992,2.94,-8.05,-6.86,Cut,Cut_4,1632309,0.9746116354733304,10.977508824865504,0.025388364526669593
4,9631647718,-0.3777,0.7071,0.4992,8.54,-4.06,-5.25,Cut,Cut_4,1672307,0.9443772233593947,10.815622959404603,0.05562277664060533
4,9631687718,-0.366,0.7247,0.5161,6.09,-0.42,-5.25,Cut,Cut_4,1712307,0.962031860179277,8.051521595325942,0.037968139820723
4,9631727718,-0.3484,0.7115,0.5388,6.93,0.63,-5.46,Cut,Cut_4,1752307,0.9580815466336882,8.844964669234129,0.041918453366311836
4,9631767722,-0.3433,0.7108,0.5322,10.78,0.14,-4.97,Cut,Cut_4,1792311,0.9520127992837071,11.87134785944713,0.04798720071629292
4,9631807720,-0.3448,0.7196,0.5358,7.07,-1.19,-5.25,Cut,Cut_4,1832309,0.9611414255977109,8.886140894674133,0.038858574402289126
4,9631847717,-0.3697,0.7247,0.5226,4.76,-3.01,-6.09,Cut,Cut_4,1872306,0.9669430903626127,8.2949261600089,0.03305690963738728
4,9631887721,-0.3989,0.7481,0.5205,9.45,-0.42,-6.44,Cut,Cut_4,1912310,0.994834192214964,11.44344790699027,0.005165807785035947
4,9631927717,-0.3492,0.7181,0.5322,13.51,2.38,-5.81,Cut,Cut_4,1952306,0.9596067371585091,14.897670958911664,0.04039326284149092
5,9675115416,-0.1296,0.161,1.2363,-7.98,-34.79,2.03,Cut,Cut_5,0,1.2534571592200507,35.751159421758615,0.25345715922005074
5,9675149752,-0.1976,0.0549,1.2298,-19.88,-45.29,1.4,Cut,Cut_5,34336,1.2467829843240563,49.480890250681625,0.24678298432405632
5,9675189750,-0.3206,0.1786,1.1229,-40.32,-55.86,8.4,Cut,Cut_5,74334,1.1813495376051917,69.40174349394978,0.18134953760519168
5,9675229782,-0.3499,0.2438,1.1961,-9.17,-63.14,10.71,Cut,Cut_5,114366,1.2698518260017584,64.69507400103969,0.2698518260017584
5,9675269747,-0.3675,0.0234,1.3864,-35.77,-77.49,-1.26,Cut,Cut_5,154331,1.434471599579441,85.35678414748297,0.43447159957944104
5,9675309774,-0.2826,0.1808,1.6719,-71.47,-101.78,-8.19,Cut,Cut_5,194358,1.70522755373,124.6362924673227,0.7052275537299999
5,9675349786,-0.1911,0.1684,1.8629,-72.59,-140.56,-8.54,Cut,Cut_5,234370,1.8802324803066242,158.42775419729966,0.8802324803066242
5,9675389751,-0.1815,0.2723,1.7773,-98.07,-185.64,-3.85,Cut,Cut_5,274335,1.8071759266878253,209.9875162956122,0.8071759266878253
5,9675429784,-0.1728,0.2752,1.4398,-92.75,-233.03,9.66,Cut,Cut_5,314368,1.4760145392237842,250.99573502352587,0.4760145392237842
5,9675469747,-0.295,0.3294,1.068,-90.79,-264.81,24.64,Cut,Cut_5,354331,1.1559210007608651,281.02364633603344,0.15592100076086512
5,9675509751,-0.377,0.2445,0.6917,-86.1,-278.53,29.54,Cut,Cut_5,394335,0.8248382508104241,293.02693135614686,0.17516174918957594
5,9675549745,-0.3902,0.3045,0.3689,-75.04,-277.41,28.0,Cut,Cut_5,434329,0.6173034100019211,288.7409040991595,0.3826965899980789
5,9675589745,-0.306,0.205,0.0593,-46.55,-270.62,21.77,Cut,Cut_5,474329,0.37306499433744783,275.45602153519894,0.6269350056625522
5,9675629744,-0.2196,0.202,-0.1303,-44.38,-263.97,5.46,Cut,Cut_5,514328,0.32558601014171357,267.7303809805679,0.6744139898582864
5,9675669745,-0.1274,0.2789,-0.205,-19.46,-258.72,-7.49,Cut,Cut_5,554329,0.3688373218642603,259.5589145068996,0.6311626781357397
5,9675709743,-0.0534,0.153,-0.3265,-19.88,-246.75,-28.63,Cut,Cut_5,594327,0.36450351164289213,249.19962640421434,0.6354964883571079
5,9675749746,0.1332,0.2255,-0.5102,-28.42,-234.85,-45.15,Cut,Cut_5,634330,0.5734950130559114,240.83343081889606,0.42650498694408856
5,9675789743,0.3228,0.172,-0.6471,1.33,-226.87,-54.95,Cut,Cut_5,674327,0.7433184041849091,233.4336486027668,0.25668159581509087
5,9675829745,0.4494,0.2181,-0.7064,14.63,-214.41,-80.36,Cut,Cut_5,714329,0.8651756642439731,229.44152762741098,0.13482433575602693
5,9675869750,0.6669,0.3931,-0.803,21.63,-185.15,-118.93,Cut,Cut_5,754334,1.1153888200981756,221.11699233663614,0.11538882009817564
5,9675909743,0.9575,0.3697,-0.9384,13.58,-130.48,-171.01,Cut,Cut_5,794327,1.3907116523564473,215.53159141991225,0.39071165235644734
5,9675949809,1.5716,0.4897,-1.1456,37.87,-49.21,-221.69,Cut,Cut_5,834393,2.0055253700713935,230.22210384756715,1.0055253700713935
5,9675989779,2.2794,0.5658,-1.2429,79.59,45.85,-277.9,Cut,Cut_5,874363,2.6571779033403087,292.6861810882092,1.6571779033403087
5,9676029749,2.3827,0.7181,-1.0358,154.28,188.51,-343.63,Cut,Cut_5,914333,2.6955163772457404,421.21243500162717,1.6955163772457404
5,9676069745,2.9573,0.6076,-0.9494,155.4,355.67,-394.45,Cut,Cut_5,954329,3.1648319718430553,553.3905595508475,2.1648319718430553
5,9676109747,3.2713,0.4114,-0.896,199.92,530.67,-396.06,Cut,Cut_5,994331,3.4166459649779344,691.695148819189,2.4166459649779344
5,9676149744,3.8737,0.3265,-0.5051,275.03,699.58,-318.64,Cut,Cut_5,1034328,3.920112236913632,816.4466466953,2.920112236913632
5,9676189743,5.6576,0.7225,0.6464,399.21,777.7,-125.51,Cut,Cut_5,1074327,5.740058969209288,883.1413670528632,4.740058969209288
5,9676229743,5.8106,1.1514,2.1982,622.65,663.6,155.12,Cut,Cut_5,1114327,6.318297045881905,923.1035678080765,5.318297045881905
5,9676269744,3.4499,-0.732,2.7186,649.81,357.84,358.12,Cut,Cut_5,1154328,4.45291140378966,823.7429429743237,3.4529114037896598
5,9676309772,0.6961,-0.6171,2.3797,14.07,57.61,213.5,Cut,Cut_5,1194356,2.555061586341903,221.5832281559234,1.5550615863419028
5,9676349750,-0.4128,-0.2547,1.9215,-53.13,-32.2,98.49,Cut,Cut_5,1234334,1.9817765212051535,116.44705663948744,0.9817765212051535
5,9676389744,-0.762,-0.0088,1.4772,-63.63,-35.98,35.56,Cut,Cut_5,1274328,1.662179677411561,81.28868863501243,0.6621796774115609
5,9676429749,-0.8908,0.306,1.191,-55.09,-21.63,2.1,Cut,Cut_5,1314333,1.5184339432454743,59.221406602680425,0.5184339432454743
5,9676469744,-0.9238,0.3945,0.9977,-37.1,-1.89,-3.08,Cut,Cut_5,1354328,1.415783168426578,37.275575112934206,0.41578316842657803
5,9676509743,-0.7935,0.5197,0.7979,-14.84,9.38,-3.36,Cut,Cut_5,1394327,1.2395058491189141,17.874551742631198,0.23950584911891415
5,9676549743,-0.6786,0.5549,0.7239,-11.41,15.47,-3.5,Cut,Cut_5,1434327,1.1368567104081322,19.53865399662935,0.1368567104081322
5,9676589743,-0.6017,0.5797,0.683,-2.17,14.0,-6.86,Cut,Cut_5,1474327,1.0791589224947362,15.74066389959458,0.07915892249473622
5,9676629744,-0.5314,0.6786,0.6303,-13.72,8.26,-10.99,Cut,Cut_5,1514328,1.0677836906415081,19.4228242024686,0.06778369064150813
5,9676669749,-0.5007,0.7174,0.5666,-7.91,1.33,-13.93,Cut,Cut_5,1554333,1.0423045668133668,16.074262035938073,0.042304566813366806
5,9676709744,-0.4634,0.7496,0.4992,-8.82,-2.38,-14.91,Cut,Cut_5,1594328,1.012837775756809,17.486134507088753,0.012837775756809
5,9676749744,-0.4531,0.7569,0.4531,-10.43,-5.95,-14.56,Cut,Cut_5,1634328,0.9917140868213983,18.872758145008905,0.008285913178601723
5,9676789743,-0.4663,0.7906,0.4172,-5.74,-6.72,-12.11,Cut,Cut_5,1674327,1.008236028913865,14.991934498256054,0.00823602891386499
5,9676829746,-0.4414,0.7832,0.3872,-3.57,-4.41,-9.94,Cut,Cut_5,1714330,0.9788564961218779,11.44537461160621,0.02114350387812214
5,9676869744,-0.418,0.784,0.3748,-0.07,-2.17,-8.61,Cut,Cut_5,1754328,0.9642899149114855,8.8795213834981,0.035710085088514476
5,9676909744,-0.4004,0.8206,0.3726,-3.08,0.35,-7.7,Cut,Cut_5,1794328,0.9861720336736385,8.300536127263106,0.013827966326361518
5,9676949804,-0.3733,0.822,0.3828,9.45,1.61,-4.83,Cut,Cut_5,1834388,0.9805981490906456,10.734220977788747,0.019401850909354423
5,9676989772,-0.3616,0.7971,0.4077,7.63,1.19,-2.1,Cut,Cut_5,1874356,0.9655787176610718,8.002687048735568,0.03442128233892816
5,9677029813,-0.3609,0.8337,0.396,13.09,0.42,1.68,Cut,Cut_5,1914397,0.9910199291638891,13.204048621540288,0.008980070836110854
5,9677069774,-0.3697,0.8169,0.4026,12.6,-0.56,4.27,Cut,Cut_5,1954358,0.9828990080369396,13.31564868866703,0.017100991963060364
6,9681639409,-0.071,0.0483,0.9743,-2.1,7.7,16.1,Cut,Cut_6,0,0.9780768783689757,17.96969671419081,0.021923121631024278
6,9681672637,-0.1054,0.082,0.978,0.49,8.96,16.31,Cut,Cut_6,33228,0.9870750528708544,18.615525778231458,0.012924947129145603
6,9681712712,-0.1296,0.1296,1.005,3.08,8.47,17.29,Cut,Cut_6,73303,1.0215759002639009,19.49798451122577,0.021575900263900882
6,9681752641,-0.1545,0.1303,1.0819,5.6,6.72,17.08,Cut,Cut_6,113232,1.1006161683348106,19.18970557356209,0.10061616833481057
6,9681792636,-0.1654,0.1962,1.1361,-16.17,2.03,12.11,Cut,Cut_6,153227,1.164720915069357,20.303741034597543,0.16472091506935693
6,9681832633,-0.2072,0.2503,1.1683,-25.55,-6.44,8.54,Cut,Cut_6,193224,1.2126445563313266,27.698514400595567,0.21264455633132662
6,9681872643,-0.3206,0.2921,1.2466,-35.56,-18.62,9.8,Cut,Cut_6,233234,1.319893302505926,41.31897869018546,0.31989330250592607
6,9681912632,-0.4041,0.303,1.3791,-38.36,-36.4,14.49,Cut,Cut_6,273223,1.4686805711249808,54.83073681795641,0.46868057112498085
6,9681952691,-0.478,0.2006,1.5489,-41.02,-61.88,21.84,Cut,Cut_6,313282,1.6333449023399804,77.3870816092712,0.6333449023399804
6,9681992652,-0.5029,0.3082,1.6968,-66.01,-99.33,24.71,Cut,Cut_6,353243,1.796392465470728,121.79635914098581,0.796392465470728
6,9682032632,-0.6303,0.2884,1.6507,-72.45,-139.58,27.44,Cut,Cut_6,393223,1.7903248699607568,159.63875625924928,0.7903248699607568
6,9682072650,-0.6603,0.3887,1.5057,-118.44,-174.51,27.3,Cut,Cut_6,433241,1.6894425915076252,212.66655519850787,0.6894425915076252
6,9682112640,-0.5775,0.3872,1.2898,-127.4,-204.89,33.25,Cut,Cut_6,473231,1.4652693028928163,243.54924471244001,0.4652693028928163
6,9682152634,-0.4985,0.3404,0.9963,-111.58,-229.04,44.8,Cut,Cut_6,513225,1.1648983217431468,258.6821563231604,0.16489832174314678
6,9682192630,-0.3462,0.2503,0.6442,-115.08,-241.92,51.59,Cut,Cut_6,553221,0.7729800579575129,272.8190259127834,0.2270199420424871
6,9682232636,-0.1859,0.303,0.2833,-93.38,-246.12,51.38,Cut,Cut_6,593227,0.45456209696806,268.20660543692804,0.5454379030319401
6,9682272650,-0.2438,0.2211,0.0439,-66.92,-242.97,43.19,Cut,Cut_6,633241,0.3320404493431485,255.69138311644372,0.6679595506568514
6,9682312654,-0.1889,0.2342,-0.0769,-56.07,-233.1,27.79,Cut,Cut_6,673245,0.3105583037047955,241.35397034231693,0.6894416962952046
6,9682352656,-0.1054,0.1706,-0.2298,-6.72,-223.72,9.17,Cut,Cut_6,713247,0.30499436060360197,224.0086732695857,0.695005639396398
6,9682392640,-0.0176,0.0659,-0.3565,6.72,-219.87,-16.45,Cut,Cut_6,753231,0.36296669268680837,220.58689398964756,0.6370333073131916
6,9682432649,0.0468,0.0468,-0.5007,16.03,-219.66,-42.77,Cut,Cut_6,793240,0.5050554128014074,224.35852869904457,0.4949445871985926
6,9682472643,0.0373,0.1464,-0.579,15.05,-211.75,-71.82,Cut,Cut_6,833234,0.5983855362556818,224.10416640482165,0.4016144637443182
6,9682512634,0.1098,0.3265,-0.6647,5.04,-184.94,-109.9,Cut,Cut_6,873225,0.7486550474016722,215.18878967083765,0.2513449525983278
6,9682552648,0.4897,0.3748,-0.8535,31.57,-141.12,-157.08,Cut,Cut_6,913239,1.0529688409444984,213.50795231091513,0.052968840944498385
6,9682592632,1.117,0.4787,-1.0409,25.69,-93.73,-206.5,Cut,Cut_6,953223,1.6000985907124596,228.22694626182948,0.6000985907124596
6,9682632630,1.5167,0.6764,-1.1485,42.84,-28.28,-271.74,Cut,Cut_6,993221,2.019145388524561,276.54593036239027,1.019145388524561
6,9682672646,2.0093,0.9728,-1.2466,48.93,56.84,-346.36,Cut,Cut_6,1033237,2.556880499749646,354.3870484371572,1.5568804997496462
6,9682712648,2.2436,0.8806,-1.1705,115.57,180.39,-389.34,Cut,Cut_6,1073239,2.6794155276850957,444.3901580818369,1.6794155276850957
6,9682752633,2.5964,0.8462,-1.0329,170.03,338.38,-391.65,Cut,Cut_6,1113224,2.9196283684743167,544.7944087451706,1.9196283684743167
6,9682792631,2.8343,0.6654,-0.9955,262.92,511.7,-316.54,Cut,Cut_6,1153222,3.076854546448369,656.6288053382976,2.076854546448369
6,9682832629,2.8672,0.71,-0.6229,299.39,680.47,-175.42,Cut,Cut_6,1193220,3.0187646894052538,763.836349881308,2.0187646894052538
6,9682872631,4.747,0.4963,0.7444,304.64,754.25,1.4,Cut,Cut_6,1233222,4.830574919199576,813.44978462103,3.8305749191995764
6,9682912637,5.2755,1.6631,2.0386,393.68,640.85,131.74,Cut,Cut_6,1273228,5.895141374046936,763.5627626462674,4.895141374046936
6,9682952671,2.6198,-0.3755,2.5181,349.23,353.71,210.91,Cut,Cut_6,1313262,3.653105514490377,539.9586883271719,2.653105514490377
6,9682992637,0.9113,-0.071,2.1572,159.81,99.75,134.82,Cut,Cut_6,1353228,2.3428658796439885,231.6586518997294,1.3428658796439885
6,9683032687,-0.2899,0.0593,1.7517,31.43,-0.14,51.8,Cut,Cut_6,1393278,1.7765166450106793,60.58964020358596,0.7765166450106793
6,9683072655,-0.6324,0.385,1.3183,-35.49,-1.54,13.16,Cut,Cut_6,1433246,1.5119754131598833,37.88267809962754,0.5119754131598833
6,9683112638,-0.7598,0.568,0.9662,-34.02,22.96,3.15,Cut,Cut_6,1473229,1.3540540905000804,41.16363079224184,0.3540540905000804
6,9683152642,-0.6383,0.6537,0.795,-5.39,48.44,4.2,Cut,Cut_6,1513233,1.211105106916819,48.91958401294925,0.21110510691681905
6,9683192653,-0.5878,0.6032,0.7452,2.31,57.26,5.6,Cut,Cut_6,1553244,1.124580864144504,57.57954237400641,0.12458086414450409
6,9683232633,-0.4524,0.6661,0.7422,3.64,54.11,2.87,Cut,Cut_6,1593224,1.095087124387827,54.30818170404898,0.09508712438782707
6,9683272651,-0.385,0.6954,0.751,14.77,43.47,-0.28,Cut,Cut_6,1633242,1.093529679524063,45.91156934804124,0.09352967952406299
6,9683312651,-0.336,0.6888,0.7415,7.98,30.24,-2.66,Cut,Cut_6,1673242,1.0663787741698538,31.388112399441926,0.06637877416985383
6,9683352655,-0.3082,0.6917,0.672,8.26,15.68,-2.52,Cut,Cut_6,1713246,1.0124327780154097,17.900849141870335,0.012432778015409651
6,9683392632,-0.3623,0.7503,0.6522,8.89,6.16,-1.47,Cut,Cut_6,1753223,1.0581002882524888,10.915062986533794,0.05810028825248881
6,9683432652,-0.3594,0.7898,0.6215,10.43,2.24,-0.56,Cut,Cut_6,1793243,1.0673399880075702,10.682513749113548,0.06733998800757024
6,9683472638,-0.3448,0.7313,0.6112,0.63,0.07,1.33,Cut,Cut_6,1833229,1.0135344937396062,1.4733295625894431,0.013534493739606246
6,9683512632,-0.3492,0.8403,0.568,1.61,-0.28,3.5,Cut,Cut_6,1873223,1.072692281131919,3.862706305169991,0.07269228113191906
6,9683552649,-0.3667,0.7708,0.5461,3.08,-0.49,3.36,Cut,Cut_6,1913240,1.0133245975500644,4.584332012409223,0.013324597550064432
6,9683592633,-0.3506,0.8198,0.53,3.36,0.0,1.4,Cut,Cut_6,1953224,1.0372523318845805,3.6399999999999997,0.03725233188458055
7,9688163416,-0.071,0.1932,1.0021,11.34,-7.14,7.63,Cut,Cut_7,0,1.0230208453399179,15.420509070714884,0.023020845339917884
7,9688195724,-0.0908,0.1852,1.0182,4.9,-10.08,8.33,Cut,Cut_7,32308,1.038881571691403,13.964429812921114,0.03888157169140305
7,9688235725,-0.0981,0.2291,1.0153,-4.2,-14.56,8.75,Cut,Cut_7,72309,1.0454398643633216,17.498459932234038,0.04543986436332159
7,9688275720,-0.1105,0.2423,1.0416,4.55,-17.5,9.59,Cut,Cut_7,112304,1.075104692576495,20.467549926652186,0.0751046925764951
7,9688315750,-0.1706,0.1764,1.1295,1.26,-20.65,6.65,Cut,Cut_7,152334,1.1558510154859925,21.730913464463477,0.15585101548599245
7,9688355730,-0.194,0.2533,1.2444,-15.75,-26.11,-1.05,Cut,Cut_7,192314,1.2846510226516772,30.510606352545665,0.2846510226516772
7,9688395723,-0.2108,0.0966,1.3952,-32.97,-38.64,-8.82,Cut,Cut_7,232307,1.414337739014271,51.554465374010036,0.41433773901427107
7,9688435719,-0.2606,0.3345,1.595,-113.33,-73.92,-16.73,Cut,Cut_7,272303,1.6504022570270558,136.33689229258528,0.6504022570270558
7,9688475725,-0.3279,0.2496,1.5423,-116.06,-117.74,-8.75,Cut,Cut_7,312309,1.5964046667433667,165.55722182979514,0.5964046667433667
7,9688515726,-0.5388,0.7935,1.4062,-142.52,-157.71,7.0,Cut,Cut_7,352310,1.7021592551814886,212.6814390114944,0.7021592551814886
7,9688555738,-0.7679,0.5497,1.1771,-119.49,-187.53,28.56,Cut,Cut_7,392322,1.509107322227283,224.18972902432438,0.509107322227283
7,9688595726,-0.7218,0.5556,0.8908,-140.77,-210.98,48.09,Cut,Cut_7,432310,1.2740530758174873,258.1499591322842,0.2740530758174873
7,9688635721,-0.5805,0.5175,0.5849,-130.97,-224.42,64.82,Cut,Cut_7,472305,0.9730850476705517,267.8042376438431,0.026914952329448294
7,9688675719,-0.4582,0.3902,0.2313,-115.01,-230.23,70.21,Cut,Cut_7,512303,0.6447503160138814,266.76318542857445,0.35524968398611856
7,9688715724,-0.3192,0.3477,0.0066,-91.49,-231.21,62.65,Cut,Cut_7,552308,0.47204606766712925,256.4244658764058,0.5279539323328708
7,9688755719,-0.1728,0.202,-0.1281,-70.28,-231.77,39.9,Cut,Cut_7,592303,0.2950821072176353,245.45594574179702,0.7049178927823647
7,9688795718,-0.0271,0.2115,-0.2694,-63.77,-229.74,8.33,Cut,Cut_7,632302,0.3435738930710539,238.57172799810124,0.6564261069289461
7,9688835725,0.1735,0.3133,-0.4751,-1.33,-226.03,-33.67,Cut,Cut_7,672309,0.5949614693406624,228.5278947962371,0.4050385306593376
7,9688875720,0.3235,0.0095,-0.5585,5.04,-222.18,-91.0,Cut,Cut_7,712304,0.6454957397225795,240.14652610437653,0.35450426027742055
7,9688915729,0.5505,0.6515,-0.4853,5.67,-195.23,-153.02,Cut,Cut_7,752313,0.9813351058634354,248.11695266547187,0.01866489413656458
7,9688955764,0.8799,0.2438,-0.4641,46.55,-127.61,-230.79,Cut,Cut_7,792348,1.024232034257863,267.7970102521684,0.024232034257863022
7,9688995725,1.6155,0.7971,-0.6522,49.98,-38.29,-300.16,Cut,Cut_7,832309,1.9158740825012481,306.6922726447473,0.9158740825012481
7,9689035772,2.4346,0.8564,-0.7884,83.93,87.5,-370.58,Cut,Cut_7,872356,2.6985686354065557,389.91028621979183,1.6985686354065557
7,9689075748,2.6674,0.7701,-0.754,166.25,278.18,-401.45,Cut,Cut_7,912332,2.876906805928896,515.9314657975417,1.876906805928896
7,9689115726,3.0715,0.2621,-0.7078,268.31,530.95,-330.96,Cut,Cut_7,952310,3.162876775974682,680.7589001988883,2.162876775974682
7,9689155726,3.5524,0.0161,-0.5966,319.83,753.2,-165.83,Cut,Cut_7,992310,3.602184966100436,834.9257798151882,2.602184966100436
7,9689195720,5.4439,0.4597,0.2137,276.57,887.81,1.96,Cut,Cut_7,1032304,5.467452696640366,929.8932210743338,4.467452696640366
7,9689235718,7.6011,2.4581,1.3557,644.91,838.88,211.4,Cut,Cut_7,1072302,8.102894501966565,1079.035922710639,7.102894501966565
7,9689275724,4.8839,-1.2385,2.5188,637.42,508.48,481.04,Cut,Cut_7,1112308,5.633002298952132,946.7077946230294,4.633002298952132
7,9689315741,1.6023,-0.0176,2.2238,83.93,222.88,353.78,Cut,Cut_7,1152325,2.7409781994755087,426.4739472699358,1.7409781994755087
7,9689355722,0.5863,-0.8301,2.0415,16.66,97.02,204.54,Cut,Cut_7,1192306,2.2804683619818102,226.99569951873536,1.2804683619818102
7,9689395727,0.2628,-0.0769,1.8,-29.75,37.66,116.48,Cut,Cut_7,1232311,1.8207079529677461,125.9798733925384,0.8207079529677461
7,9689435719,0.019,-0.1691,1.5914,-10.15,21.0,77.63,Cut,Cut_7,1272303,1.6004717335835705,81.05824695859144,0.6004717335835705
7,9689475718,-0.2416,0.0044,1.3893,-15.75,23.73,58.24,Cut,Cut_7,1312302,1.4101575833927213,64.83111135866791,0.41015758339272135
7,9689515725,-0.2401,0.112,1.1954,10.01,24.5,53.9,Cut,Cut_7,1352309,1.2244072729284157,60.047148974784804,0.22440727292841567
7,9689555740,-0.3221,0.0622,1.0995,1.96,18.83,48.58,Cut,Cut_7,1392324,1.1473959647828642,52.13853565262454,0.1473959647828642
7,9689595722,-0.3975,0.2891,1.0036,16.66,10.92,40.11,Cut,Cut_7,1432306,1.1174963176673112,44.78408310996218,0.11749631766731117
7,9689635721,-0.3945,0.1135,0.9187,3.99,4.06,27.86,Cut,Cut_7,1472305,1.0062416161141419,28.43559916724105,0.006241616114141868
7,9689675720,-0.4165,0.3506,0.8345,-5.25,-2.52,12.25,Cut,Cut_7,1512304,0.9963848955097623,13.563753167910422,0.0036151044902377194
7,9689715718,-0.3938,0.276,0.7986,4.9,-6.02,-1.12,Cut,Cut_7,1552302,0.9322104912518417,7.842499601530114,0.06778950874815826
7,9689755727,-0.3689,0.3924,0.7957,-15.05,-10.36,-13.79,Cut,Cut_7,1592311,0.9608347724765168,22.89096328248333,0.03916522752348317
7,9689795719,-0.3748,0.4304,0.7759,-8.12,-13.58,-21.49,Cut,Cut_7,1632303,0.9631926131361266,26.68653031025202,0.036807386863873415
7,9689835719,-0.3741,0.4656,0.7584,-15.4,-15.54,-28.21,Cut,Cut_7,1672303,0.9653521274643776,35.69951960461093,0.034647872535622404
7,9689875722,-0.3777,0.6127,0.7283,-4.83,-16.1,-30.66,Cut,Cut_7,1712306,1.0239528651261247,34.96533283124873,0.02395286512612471
7,9689915718,-0.3499,0.6288,0.7108,7.0,-16.52,-28.28,Cut,Cut_7,1752302,1.0114623522405568,33.49132424972175,0.011462352240556806
7,9689955757,-0.3653,0.7342,0.7188,25.27,-16.1,-21.21,Cut,Cut_7,1792341,1.0904894176469573,36.7103119027883,0.09048941764695728
7,9689995736,-0.4414,0.5805,0.7254,7.84,-16.94,-14.14,Cut,Cut_7,1832320,1.0286006853973997,23.417275674168422,0.028600685397399683
