Recording Key,Recording ID,Shot Type,Sample Count,acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_max,acceleration_x_range,acceleration_x_median,acceleration_x_q25,acceleration_x_q75,acceleration_x_rms,acceleration_x_energy,acceleration_x_total_abs_change,acceleration_x_max_step_change,acceleration_x_peak_time_step,acceleration_x_zero_crossings,acceleration_x_first_value,acceleration_x_last_value,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_max,acceleration_y_range,acceleration_y_median,acceleration_y_q25,acceleration_y_q75,acceleration_y_rms,acceleration_y_energy,acceleration_y_total_abs_change,acceleration_y_max_step_change,acceleration_y_peak_time_step,acceleration_y_zero_crossings,acceleration_y_first_value,acceleration_y_last_value,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_max,acceleration_z_range,acceleration_z_median,acceleration_z_q25,acceleration_z_q75,acceleration_z_rms,acceleration_z_energy,acceleration_z_total_abs_change,acceleration_z_max_step_change,acceleration_z_peak_time_step,acceleration_z_zero_crossings,acceleration_z_first_value,acceleration_z_last_value,gyroscope_x_mean,gyroscope_x_std,gyroscope_x_min,gyroscope_x_max,gyroscope_x_range,gyroscope_x_median,gyroscope_x_q25,gyroscope_x_q75,gyroscope_x_rms,gyroscope_x_energy,gyroscope_x_total_abs_change,gyroscope_x_max_step_change,gyroscope_x_peak_time_step,gyroscope_x_zero_crossings,gyroscope_x_first_value,gyroscope_x_last_value,gyroscope_y_mean,gyroscope_y_std,gyroscope_y_min,gyroscope_y_max,gyroscope_y_range,gyroscope_y_median,gyroscope_y_q25,gyroscope_y_q75,gyroscope_y_rms,gyroscope_y_energy,gyroscope_y_total_abs_change,gyroscope_y_max_step_change,gyroscope_y_peak_time_step,gyroscope_y_zero_crossings,gyroscope_y_first_value,gyroscope_y_last_value,gyroscope_z_mean,gyroscope_z_std,gyroscope_z_min,gyroscope_z_max,gyroscope_z_range,gyroscope_z_median,gyroscope_z_q25,gyroscope_z_q75,gyroscope_z_rms,gyroscope_z_energy,gyroscope_z_total_abs_change,gyroscope_z_max_step_change,gyroscope_z_peak_time_step,gyroscope_z_zero_crossings,gyroscope_z_first_value,gyroscope_z_last_value,acceleration_magnitude_mean,acceleration_magnitude_std,acceleration_magnitude_min,acceleration_magnitude_max,acceleration_magnitude_range,acceleration_magnitude_median,acceleration_magnitude_q25,acceleration_magnitude_q75,acceleration_magnitude_rms,acceleration_magnitude_energy,acceleration_magnitude_total_abs_change,acceleration_magnitude_max_step_change,acceleration_magnitude_peak_time_step,acceleration_magnitude_zero_crossings,acceleration_magnitude_first_value,acceleration_magnitude_last_value,gyroscope_magnitude_mean,gyroscope_magnitude_std,gyroscope_magnitude_min,gyroscope_magnitude_max,gyroscope_magnitude_range,gyroscope_magnitude_median,gyroscope_magnitude_q25,gyroscope_magnitude_q75,gyroscope_magnitude_rms,gyroscope_magnitude_energy,gyroscope_magnitude_total_abs_change,gyroscope_magnitude_max_step_change,gyroscope_magnitude_peak_time_step,gyroscope_magnitude_zero_crossings,gyroscope_magnitude_first_value,gyroscope_magnitude_last_value,dynamic_acceleration_mean,dynamic_acceleration_std,dynamic_acceleration_min,dynamic_acceleration_max,dynamic_acceleration_range,dynamic_acceleration_median,dynamic_acceleration_q25,dynamic_acceleration_q75,dynamic_acceleration_rms,dynamic_acceleration_energy,dynamic_acceleration_total_abs_change,dynamic_acceleration_max_step_change,dynamic_acceleration_peak_time_step,dynamic_acceleration_zero_crossings,dynamic_acceleration_first_value,dynamic_acceleration_last_value,acceleration_xy_correlation,acceleration_xz_correlation,acceleration_yz_correlation,gyroscope_xy_correlation,gyroscope_xz_correlation,gyroscope_yz_correlation
Cut_48,48,Cut,50,0.6967840000000001,2.094318425622532,-0.7466,8.2877,9.0343,-0.11385,-0.242675,0.24980000000000002,2.1872252323892023,239.19771086,19.122599999999995,3.2552000000000003,29,4,-0.0761,-0.0791,0.19137800000000002,0.5013350609958109,-2.1455,0.9018,3.0473000000000003,0.1903,-0.009725,0.531225,0.5319169534805223,14.146782270000003,12.5636,2.5203,32,9,-0.1047,0.7613,0.8073239999999998,0.9468085373247437,-1.0519,3.0473,4.0992,0.8096,0.5870500000000001,1.191725,1.23704871334964,76.51447596,11.2506,2.4638999999999998,30,2,0.9472,0.8184,36.477,145.0874124450498,-141.33,704.62,845.95,10.5,-36.6975,32.4975,148.18880401028952,1097996.0817,2610.79,577.71,31,9,-5.18,24.99,33.9808,286.4208306530794,-254.87,969.99,1224.8600000000001,3.36,-123.8475,23.642500000000002,285.57109299787334,4077542.4578000004,2585.73,350.35,29,4,-14.98,-15.47,-31.268999999999995,123.03671179773946,-370.72,329.07,699.79,-3.29,-45.5,9.2575,125.7498396102357,790651.1081000001,1487.9199999999998,185.08,26,5,-10.01,0.49,1.8170169358130266,1.8338174849562494,0.1787253479504236,8.350452668568334,8.17172732061791,1.091349326306117,0.9603301768290903,1.8483777313521783,2.5684974949958583,329.85896908999996,19.380801111630763,2.546832976585092,30,0,0.9560026882807392,1.1205414137817489,215.04078098410096,273.0800425862836,6.126099901242225,1013.998778944038,1007.8726790427958,80.05206889178035,32.16987046860924,270.97443373428547,345.4327618394063,5966189.6476,2252.5535680763937,651.9272073681045,29,0,18.74654368143632,29.39491622713016,1.0155051279769824,1.7296616530132385,0.015544509118138,7.350452668568334,7.334908159450196,0.34417861517669623,0.07113389282539093,0.8483777313521779,1.9907650564981159,198.15727550869732,18.3562554619009,2.546832976585092,30,0,0.0439973117192609,0.1205414137817486,-0.0108686355061094,-0.09155224275669155,-0.5523426155063267,0.8253769293686682,0.18504241716688305,0.01818434447815136
Cut_49,49,Cut,50,0.813366,2.038624938992367,-0.7086,8.2394,8.948,-0.029650000000000003,-0.211025,0.71715,2.1758759291375047,236.72180294999998,20.5132,3.8825000000000003,26,4,-0.0695,-0.3675,0.28508599999999995,0.6631816210157374,-1.3198,1.1427,2.4625000000000004,0.5197,-0.263925,0.851275,0.7157427558837043,25.61438463,10.810200000000002,1.8315000000000001,12,3,-0.0029,0.4465,0.866782,1.0115560153142125,-0.803,3.9133,4.7163,0.6643,0.457125,1.3497999999999999,1.3244212684036751,87.70458481,14.2084,2.2838,27,2,0.6464,0.2408,40.5832,109.77752279952395,-119.56,478.45,598.01,17.744999999999997,0.455,49.525,116.00464880339925,672853.9271999999,1851.1499999999999,409.91999999999996,27,5,-14.21,10.22,24.9326,296.3533636353736,-349.16,968.52,1317.68,-12.18,-123.3225,29.575,294.43241050876173,4334522.2179,2994.6,352.87,26,5,32.62,-126.98,-34.9902,138.10792012770304,-403.83,293.44,697.27,4.27,-82.6525,16.73,141.12631131720266,995831.7873000002,1573.5300000000002,201.17999999999998,22,4,6.16,83.79,1.9568054222344704,1.799015600241425,0.6258538247865871,8.518278444615436,7.89242461982885,1.2316151033961384,0.9965899694160291,2.216365189642785,2.6459054117258236,350.04077239000003,20.42883186625292,3.4449887441635383,26,0,0.6501320019811361,0.6264208968417321,220.78473431366447,269.766073535309,11.45778338074167,1024.6322779417014,1013.1744945609597,88.63361743874663,29.157058656809284,352.9762832705686,346.5027541708723,6003207.932399999,2467.917888223889,484.3156482841907,26,0,36.11002769314916,152.47666346034728,1.0455561183576265,1.747889983548091,0.0015239088509071,7.5182784446154365,7.516754535764529,0.319161383168162,0.13030854187030558,1.2163651896427852,2.021683606138967,204.3602301665529,19.757081617515652,3.4449887441635383,26,0,0.3498679980188639,0.3735791031582679,0.15372803417548983,0.05777054519149684,-0.6349760116532679,0.9019960138815645,0.17179139885329062,0.14508103854778362
Cut_5,5,Cut,50,0.406296,1.607445885458528,-0.9238,5.8106,6.7344,-0.3005,-0.41669999999999996,0.41775,1.6423401197072427,134.86405344000002,14.183300000000001,2.7538,29,2,-0.1296,-0.3697,0.39479800000000004,0.3621326329861332,-0.732,1.1514,1.8834,0.34955,0.20275,0.7179249999999999,0.533275448337911,14.219135189999998,6.7623,1.8834,29,2,0.161,0.8169,0.521896,0.9760089611415315,-1.2429,2.7186,3.9615,0.47614999999999996,-0.186325,1.194825,1.0981425486702534,60.295852860000004,10.320099999999998,1.5518,30,2,1.2363,0.4026,30.64879999999999,154.28584922798333,-98.07,649.81,747.8799999999999,-8.4,-39.515,13.4575,155.77994013351014,1213369.4874,1762.7399999999996,635.7399999999999,30,3,-7.98,12.6,-4.484199999999999,245.41481634571292,-278.53,777.7,1056.23,-14.174999999999999,-174.0025,6.5975,242.98965305131824,2952198.5745000006,2197.7900000000004,305.76000000000005,28,6,-34.79,-0.56,-34.2454,134.36676545187802,-396.06,358.12,754.1800000000001,-5.845000000000001,-25.2,5.1625,137.35387335637827,943304.3263,1639.26,280.63,26,6,2.03,4.27,1.6180966335941904,1.2654530987168948,0.3255860101417135,6.318297045881905,5.992711035740191,1.1686352691830284,0.9811733638272191,1.781688833448369,2.0463579427363143,209.37904149000002,13.790104273223967,1.897849817447757,29,0,1.2534571592200507,0.9828990080369396,209.38334587586544,243.98072488651786,8.002687048735568,923.1035678080764,915.1008807593408,141.53202333231118,19.010274659373827,265.6875143621508,319.65207298561353,5108872.3882,1993.3271566768167,602.1597148184003,29,0,35.751159421758615,13.31564868866703,0.7822065969636148,1.1691355616473171,0.0082360289138649,5.318297045881905,5.31006101696804,0.38670412117726305,0.08821639689559604,0.7816888334483689,1.3969207431388577,97.56937813058093,13.197968689493223,1.8978498174477574,29,0,0.2534571592200507,0.0171009919630603,0.08121502344700417,-0.14912928891968794,-0.3795967894454563,0.818225474374153,0.0042284350464037584,-0.2743694616518154
Cut_50,50,Cut,50,0.5155580000000001,1.8295618268875424,-0.8242,7.929,8.7532,-0.22985,-0.340175,0.382975,1.883122566430555,177.30753001000002,18.427400000000002,3.9191000000000003,29,2,-0.0878,-0.2372,0.17717400000000003,0.5395449253334343,-1.1544,1.6917,2.8461,0.0988,-0.105025,0.603,0.5627407735360928,15.83385891,9.1417,0.9567000000000001,25,5,-0.1054,0.6705,0.8791519999999998,0.9112021407582672,-0.8616,3.5026,4.3642,0.8257,0.5653,1.3337,1.259599854556994,79.32958968000001,13.277800000000001,2.1206,30,2,1.3542,0.6932,42.02660000000001,133.1211928206775,-75.11,541.87,616.98,3.955,-20.3525,25.725,138.32231217703094,956653.1023000001,1910.7199999999998,322.21,29,9,-16.1,3.92,27.647199999999994,269.60662527467684,-288.19,945.56,1233.75,-5.949999999999999,-57.645,7.1225000000000005,268.3250741395594,3599917.270600001,2638.0899999999997,350.55999999999995,28,7,5.25,-2.94,-30.368799999999997,163.1570025221106,-376.95,485.1,862.05,-4.795,-28.1575,1.4,164.34739832440306,1350503.3668,1896.3,288.82,30,6,-10.01,-2.17,1.7553952375755353,1.5544561132622228,0.208616442305011,8.133211772110696,7.924595329805685,1.1603511148924242,0.9787766839539261,2.0171794100128335,2.3343991886564734,272.4709786000001,20.098156252854302,3.964760186689559,29,0,1.36113028031853,0.9931567499644756,206.64499615929452,277.4507133218092,4.852267511174544,1116.9877758955108,1112.1355083843364,47.89740511805083,17.154297570459388,321.42818988991473,343.71714358466323,5907073.7397,2359.6890036415566,378.5925548074832,29,0,19.671619150441074,5.359001772718497,0.9227756989300103,1.4593520040580075,0.0068432500355243,7.1332117721106965,7.126368522075172,0.40120112559710963,0.10181173207757023,1.0171794100128335,1.7142430098585584,146.93145484244647,18.955952312218066,3.9647601866895594,29,0,0.3611302803185301,0.0068432500355243,0.08953950379354289,-0.057621224761803404,-0.7123898017982061,0.8238029806001109,0.47767424919866586,0.29719937175837785
Cut_6,6,Cut,50,0.33811599999999997,1.3842921389147682,-0.7598,5.2755,6.0353,-0.22549999999999998,-0.380425,0.09405,1.4114750655962718,99.61309303999998,13.256400000000001,2.6557,33,2,-0.071,-0.3506,0.442828,0.34354349042333043,-0.3755,1.6631,2.0386,0.3799,0.205725,0.690975,0.5583532258346862,15.58791624,7.3209,2.0386,33,2,0.0483,0.8198,0.551608,0.9578591426079052,-1.2466,2.5181,3.7647,0.74185,-0.191575,1.16025,1.0970030264315591,60.170782,9.436300000000001,1.3673,34,2,0.9743,0.53,25.699799999999996,116.15194876539954,-127.4,393.68,521.08,3.2199999999999998,-35.1225,23.275000000000002,117.8215999636739,694096.4709000001,1203.72,189.42000000000002,33,5,-2.1,3.36,13.410600000000004,232.14505081521767,-246.12,754.25,1000.37,-0.07,-140.735,40.1625,230.20282864899818,2649667.1159000006,2129.54,287.14000000000004,32,6,7.7,0.0,-29.192800000000002,125.53080256255834,-391.65,210.91,602.56,4.9,-2.625,23.9925,127.65203608246912,814752.1158,1325.8,176.82,29,4,16.1,1.4,1.5267300470445662,1.0956924886318153,0.3049943606036019,5.895141374046936,5.590147013443334,1.1446508896069305,1.01337707159745,1.7547481316349158,1.8728149469715367,175.37179127999997,13.149914925098779,2.2420358595565593,33,0,0.9780768783689756,1.0372523318845803,194.02424586422606,215.53186721343212,1.4733295625894431,813.44978462103,811.9764550584405,140.71755770011754,28.62091390030716,252.65584851544276,288.39263869246037,4158515.7026000004,1777.6875804741242,308.3000364274425,32,0,17.96969671419081,3.64,0.7125160514860653,0.9826539490363374,0.0124327780154096,4.895141374046936,4.882708596031526,0.43344188331856726,0.09391904074000393,0.756138893607109,1.2058091604855503,72.6987865755434,12.688330705465196,2.2420358595565593,33,0,0.0219231216310242,0.0372523318845805,0.36863523790398206,-0.2256371249453334,-0.2609539379078892,0.894910838880558,-0.19038933634404023,-0.2004193482506551
Cut_7,7,Cut,50,0.48475,1.7273980936598232,-0.7679,7.6011,8.369,-0.22544999999999998,-0.389775,0.308325,1.777416285792386,157.96043265000003,17.3611,3.2815999999999996,28,2,-0.071,-0.4085,0.343808,0.485306560736487,-1.2385,2.4581,3.6966,0.3012,0.1786,0.574275,0.5907757185260747,17.450797479999995,15.772899999999996,3.6966,28,2,0.1932,0.6969,0.7112840000000001,0.8169246722598962,-0.7884,2.5188,3.3072,0.79715,0.21810000000000002,1.190825,1.0770067457541759,57.997176520000004,8.4017,1.1631000000000002,29,2,1.0021,0.6244,28.811999999999998,157.22876009178472,-142.52,644.91,787.43,1.6099999999999999,-15.75,15.33,158.29275625877514,1252829.8342,2000.32,553.49,28,13,11.34,-5.46,27.125,257.91483720406626,-231.77,887.81,1119.58,-15.05,-106.785,20.4575,256.75947423610296,3296271.3805000004,2266.46,330.4,27,2,-7.14,-7.28,-4.4548000000000005,150.31657045049957,-401.45,481.04,882.49,4.305,-21.419999999999998,46.095,148.87247955213212,1108150.7584,2010.8899999999999,269.64,29,5,7.63,-0.84,1.6333382717536709,1.428705073400361,0.2950821072176353,8.102894501966565,7.80781239474893,1.0931308055625728,0.9988490756608573,1.6379196261661844,2.1605943934482474,233.40840665000002,17.559811175323297,2.892024099476623,28,0,1.023020845339918,1.020988354487944,210.0080362972734,265.425465445004,7.842499601530114,1079.035922710639,1071.1934231091088,103.51906017556492,27.123797524499278,257.71858581831464,336.3703902872546,5657251.9731,2277.1295088782513,520.2338473530936,28,0,15.420509070714884,9.13868699540585,0.7626060858974487,1.3627416644864792,0.0036151044902377,7.102894501966565,7.0992793974763275,0.27935204923458223,0.0373259330707558,0.690725968118353,1.5496746721465957,120.07457947463293,17.413515543158546,2.892024099476623,28,0,0.0230208453399178,0.0209883544879441,0.19868486570172847,-0.12102871717272436,-0.3227583348161312,0.8675602841478046,0.15472079654839957,0.06535315968368945
Cut_8,8,Cut,50,0.63151,1.844934538327657,-0.8433,7.0045,7.8478,-0.1874,-0.2796,0.6963,1.9324887222956824,186.72563308999997,16.5404,2.5408,28,2,-0.0739,-0.2159,0.41724200000000006,0.33670968000365425,-0.6903,1.3718,2.0621,0.351,0.178575,0.686775,0.5340382261598883,14.25984135,7.364299999999999,1.1573,29,4,0.1127,0.9018,0.653654,0.9117856311812396,-1.3308,2.2363,3.5671,0.7865500000000001,0.34204999999999997,1.25865,1.1144458390608312,62.099476409999994,9.639,1.557,31,2,0.9801,0.3623,28.084,139.79419158176782,-115.36,549.22,664.58,-3.045,-25.9,8.5925,141.21005182351576,997013.9368000001,1903.3700000000001,488.32,29,9,-7.14,10.57,28.651,252.0777293812367,-284.55,810.53,1095.08,-8.225000000000001,-66.43,63.752500000000005,251.1835938472097,3154659.8909,2222.5,262.99,28,2,-7.07,-10.85,-46.431,143.45574805493158,-424.41,172.83,597.24,-1.085,-13.265,12.705,149.41150684602576,1116189.9189000002,1262.8700000000001,235.54999999999998,26,4,-2.17,-9.66,1.7578480212270728,1.488619875571667,0.1563652454991198,7.08902105300866,6.932655807509541,1.1363737763950401,0.9847157146815317,1.7835154830859197,2.293839361638038,263.08495085000004,16.063124940504235,2.4692435262633206,29,0,0.9893222478040206,0.9955487632456784,207.60192366151898,252.0501979158623,6.29143862721397,940.9440098114234,934.6525711842094,92.83693171757031,17.21534406286219,290.22129917741023,324.5878539502056,5267863.7466,1994.9896966207543,312.14934277881474,29,0,10.279756806461911,17.96560602929943,0.8664450057682425,1.4268832977625752,0.0044512367543214,6.08902105300866,6.084569816254339,0.26732462434324544,0.04200129204018375,0.8298091747603507,1.6571068084302396,137.30014872729274,15.461004905590439,2.4692435262633206,29,0,0.0106777521959794,0.0044512367543214,0.07074362167738564,-0.2346239832435671,-0.15572769605215042,0.8118477696851504,-0.14118373503407924,-0.38753747154288265
Cut_9,9,Cut,50,0.42888,1.5955817999739668,-0.5958,6.6173,7.2131,-0.2606,-0.369325,0.4396,1.6367350760584316,133.94508546,15.4428,3.1718,28,2,-0.1296,-0.202,0.45059599999999994,0.37664847085302017,-1.1419,1.0768,2.2187,0.45130000000000003,0.25895,0.7236,0.5848619874808073,17.10317722,7.584099999999999,1.2048999999999999,30,4,0.2569,0.896,0.5613279999999999,0.8513860945876099,-1.1061,2.5518,3.6579,0.59145,0.126275,1.1617,1.0126451698398606,51.272512,8.8871,1.8688000000000002,29,2,1.1317,0.4268,33.1156,136.76777313387828,-122.43,492.8,615.23,-8.084999999999999,-22.872500000000002,34.019999999999996,139.384210927924,971397.9128,1608.7400000000002,352.59000000000003,28,7,-11.41,4.69,16.308600000000002,248.60724224768677,-244.44,847.28,1091.72,-3.71,-111.9125,11.97,246.64837342662528,3041771.0057,2286.3399999999997,340.40999999999997,27,5,-16.87,6.09,-23.417800000000003,119.301402514807,-326.13,334.81,660.94,-9.835,-17.8675,1.19,120.40166737217554,724828.0753,1443.96,178.36,29,5,1.54,-1.96,1.5594736398703737,1.2835129806827317,0.3600985004134285,7.048112023797579,6.68801352338415,1.0774684817162021,1.0036075250465077,1.562344667418758,2.011570404833,202.32077467999997,14.757482925482682,2.7867340877582767,28,0,1.167706581295147,1.01280710897979,194.99825798519555,240.6106586158014,7.932578395452515,938.8870682355786,930.954489840126,93.731915622878,23.54690953782588,247.321778554041,307.8310248756613,4737996.9938,2014.0993443494124,430.40316558335786,27,0,20.424411864237367,7.932578395452515,0.6876363173452604,1.2183229142534424,0.0004071328785905,6.048112023797579,6.047704890918988,0.23449953536464105,0.018095197787385726,0.6244566644858951,1.3883328901453185,96.37341069296264,14.48276283088054,2.7867340877582767,28,0,0.167706581295147,0.0128071089797898,0.048397188698686276,-0.11209707539711078,-0.45721972807730704,0.8525633734464987,0.18351696882403742,0.05006034932390822
Drive_1,1,Drive,50,0.44546199999999997,0.5482099753725383,-0.3667,1.8439,2.2106000000000003,0.6123,-0.104825,0.820925,0.7021110218476847,24.64799435,6.439900000000001,1.0760999999999998,23,3,-0.0227,0.844,0.027362,0.1722480933693832,-0.2686,0.612,0.8806,-0.0088,-0.05585,0.0767,0.17269828198334805,1.4912348299999998,4.4791,0.7612,26,10,-0.1069,-0.0432,1.070624,0.9236833675529064,0.06,4.2222,4.1622,0.6287499999999999,0.511825,1.28135,1.407964095280842,99.11814468000001,11.018199999999998,1.3110000000000002,25,0,1.0263,0.4641,14.247800000000002,18.5066107648051,-32.76,69.93,102.69,10.675,6.1075,22.4,23.208717198501084,26932.227700000003,665.14,49.14,22,8,7.07,8.33,26.209399999999995,184.7873259127909,-264.39,499.59,763.98,-2.52,-21.4375,27.3875,184.79816381663537,1707518.0675,1556.3799999999999,125.37,23,6,-8.96,-2.38,-16.0958,24.574321597960743,-88.41,13.51,101.92,-8.82,-29.189999999999998,1.925,29.17008937250622,42544.705700000006,382.48,37.660000000000004,20,4,1.96,2.94,1.3434834904734962,0.8452747337616743,0.5567429299057151,4.272460524100837,3.715717594195122,0.9933603016196384,0.9487386921847603,1.4744540659462109,1.5827657682676866,125.25737386,10.20722759896059,1.1393161983154534,25,0,1.0321020249955912,0.9641530220872618,123.40055046387037,143.9678399575922,4.73212425872356,501.809479982194,497.0773557234704,50.37339254559723,13.899423459402037,216.3030007857994,188.52029073285453,1776995.0009,1454.4134402444124,113.13974958376681,23,0,11.58050517032828,9.148600985943151,0.476926403921169,0.7763873043940867,0.005331582888046,3.272460524100837,3.2671289412127913,0.14276438863303342,0.04213766254902645,0.5109649560205177,0.904533303009352,40.90902481265041,9.570700260983745,1.1393161983154534,25,0,0.0321020249955912,0.0358469779127381,0.13555487490552806,-0.23121379880635726,0.3371515653090231,0.2718002421671407,0.18903698107325997,-0.2196561408594758
Drive_10,10,Drive,50,0.43633199999999994,0.5337897122596929,-0.7166,0.9267,1.6433,0.66465,0.14255,0.8442000000000001,0.6852871237663817,23.480922100000004,4.7758,0.5241,19,1,-0.3784,0.803,0.056392,0.11086544490268095,-0.1881,0.4158,0.6039,0.02345,-0.00695,0.11272499999999999,0.12339117310407581,0.76126908,4.6503,0.3792,21,15,0.1069,-0.0432,0.881374,0.5215840530655101,0.3338,2.3307,1.9969000000000001,0.72285,0.47785,1.1606,1.0214837511189299,52.17145269,5.9342999999999995,0.3901999999999999,22,0,0.8279,0.4494,8.365000000000002,29.406316498330767,-104.51,74.34,178.85000000000002,7.525,1.365,17.692500000000003,30.28877755869325,45870.5023,697.9,83.44,14,9,1.26,-6.44,40.98080000000001,117.90832214903237,-147.91,317.59,465.5,-1.68,-7.14,57.17250000000001,123.70833016414052,765187.5476,1033.69,88.62,20,6,-17.64,-1.89,-7.994,20.8797078523623,-54.6,22.47,77.07,4.76,-29.0325,6.702500000000001,22.161836386003756,24557.3496,252.0,17.849999999999998,14,2,10.01,6.23,1.1742540336439706,0.39044760012024393,0.7520685407594178,2.368682937836975,1.6166143970775573,1.0053936816948714,0.934590876598492,1.3182566556318345,1.2362333426178087,76.41364387000002,5.391591193940576,0.3611456425009474,22,0,0.916532912665988,0.9212141987616128,85.4134048223204,98.02570605514978,6.161193066281887,319.7340554273192,313.5728623610373,34.87904764124258,12.563470538475457,131.2942629744236,129.27609210523036,835615.3995,814.2454054853484,72.83224311350097,20,0,20.321350840925906,9.157434138447298,0.25348076680706444,0.3433215767650055,0.0011635530721241,1.368682937836975,1.3675193847648508,0.0793097858453519,0.035683718265884325,0.31825665563183436,0.42398680417208595,8.988240505602938,4.992432758400993,0.36114564250094744,22,0,0.0834670873340118,0.0787858012383873,-0.004496783984442792,-0.4279148652595629,0.11991567501029708,-0.33073198805197,0.5833111449855016,-0.5683984702031222
Drive_11,11,Drive,50,0.735836,0.32190122249674347,-0.2891,1.2093,1.4984000000000002,0.88825,0.59345,0.9133249999999999,0.8018744340605952,32.150130399999995,3.0999,0.3257000000000001,13,1,-0.2891,0.9194,0.19081,0.16695973393337102,0.0117,0.7218,0.7101,0.14679999999999999,0.08147499999999999,0.21905,0.25244107787759107,3.1863248900000003,3.7858,0.4421,14,0,0.0205,0.0747,0.6840980000000001,0.5617234269311414,0.2686,2.248,1.9794000000000003,0.36455,0.3362,0.8237000000000001,0.8815966298710539,38.86063089,5.581800000000001,0.623,15,0,1.546,0.314,0.6621999999999997,21.03816156416715,-63.63,42.21,105.84,0.49,-5.2675,11.55,20.837242283949188,21709.5333,587.09,52.64,6,17,42.21,-10.22,34.144600000000004,117.4247736127262,-158.83,337.68,496.51,-1.75,-8.645,45.587500000000006,121.15551831427243,733932.9809000001,959.1400000000001,71.25999999999999,13,4,-99.26,-5.46,-19.8604,38.60201559504373,-125.44,9.45,134.89,-1.9249999999999998,-16.52,2.0825,43.066794447694846,92737.4392,350.21,25.970000000000006,11,7,9.45,-5.32,1.136388023312636,0.44327628100040606,0.6172428209384051,2.502952460595287,1.8857096396568818,0.9795522136393073,0.9490671805876025,1.0641650920787769,1.2181714672409627,74.19708617999999,4.996682008721701,0.645658229543471,14,0,1.572931994715601,0.9744087694597172,80.7856903556316,103.21995190459917,1.517563837207516,356.3973540866991,354.87979024949163,20.93866664063983,8.473525327937077,130.78039211844805,130.259736941236,848379.9534000001,960.6160570687719,70.47747759540974,13,0,108.27527049146542,12.749996078430769,0.24822002112192634,0.3906463744701753,0.0055520425884519,1.5029524605952869,1.497400418006835,0.0541950997307169,0.026490578784291275,0.30250762641506435,0.459527667257074,10.558283848736405,4.611524525345687,0.645658229543471,14,0,0.5729319947156011,0.0255912305402828,0.07376618453157714,-0.3046787932677151,0.7738757031457023,0.3173437802628911,0.04273290994959655,-0.8552086832659271
Drive_12,12,Drive,50,0.357288,0.4062296257446681,-0.2621,1.3242,1.5863,0.24705000000000002,0.0048000000000000004,0.7623500000000001,0.5379375183048678,14.468838680000001,5.333699999999999,0.8250000000000001,26,5,-0.0468,0.7569,0.116302,0.2754633280456025,-0.2935,1.1566,1.4501,0.0344,0.0037,0.192125,0.2964601143493,4.39442997,7.632000000000001,1.3864,26,16,0.0234,0.0088,0.9473,0.6736818567258827,0.0622,3.1242,3.0620000000000003,0.6332,0.55545,1.2837749999999999,1.158510936158999,67.10737945999999,7.8767,1.4728,25,0,1.1002,0.5629,10.3222,53.62157627298921,-112.35,205.38,317.73,10.395,0.665,35.8925,54.0769432013312,146215.7893,1489.6699999999998,260.89,24,8,23.03,4.76,21.571199999999997,163.20594373980379,-196.0,511.21,707.21,-2.765,-51.9925,17.1675,162.99930410894396,1328438.657,1436.5399999999997,140.35000000000002,24,3,-5.11,2.59,-33.341,50.27304297533619,-169.12,18.13,187.25,-7.91,-53.0775,1.6625,59.90370233967179,179422.67769999997,555.52,53.620000000000005,26,3,4.48,-0.98,1.1415963811627166,0.6516624460469918,0.1832867425647583,3.452427934077698,3.2691411915129396,0.977542213800976,0.93243392119989,1.3036758272554227,1.3112638796977518,85.97064811,8.631596014827913,1.4880374916904235,26,0,1.1014435255608888,0.9433087829549772,119.84687445788815,138.20374327705824,1.1090085662428402,566.6352518154866,565.5262432492437,73.58705865112152,16.683939361165166,183.77306912359344,181.88332106050848,1654077.124,1435.661443136751,128.64706570169773,24,0,24.01173463121729,5.5069138362607415,0.39043357887993424,0.5381201409343048,0.0042516683418445,2.452427934077698,2.4481762657358535,0.2095840942992179,0.04589053785131522,0.49457396040107654,0.6604696812682371,21.811009993728334,8.08124615021735,1.4880374916904235,26,0,0.1014435255608887,0.0566912170450228,0.19999209536152562,0.008727541782742645,0.36203065755399866,0.025219409668605853,0.18009174710640383,-0.6838445572822381
